,Course,College,Year Level,School Year,No.,Appno,SCHOOL,Cntr,Date,Pr1,Pr2,Pr3,Pr4,Pr5,Oapr,Word,SY
5526,BS BIO,CSM,1,2019-2020,1449.0,1920-01039,REGIONAL SCIENCE HIGH SCHOOL,ZAM,11/11/2018,89.71,87.4,89.19,93.38,97.87,94.16,Ninety Four Point Sixteen,2019-2020
5527,BS BIO,CSM,1,2019-2020,1629.0,1920-00453,SAINT JOSEPH SCHOOL,ZAM,11/11/2018,88.66,71.99,91.97,97.62,63.1,92.03,Ninety Two Point Zero Three,2019-2020
5528,BS BIO,CSM,1,2019-2020,1757.0,1920-00001,UBAY NATIONAL HIGH SCHOOL,ZAM,11/11/2018,76.83,92.88,66.81,92.22,63.1,84.19,Eighty Four Point Nineteen,2019-2020
5529,BS BIO,CSM,1,2019-2020,1871.0,1920-02124,ARENA BLANCO NATIONAL HIGH SCHOOL,ZAM,11/11/2018,89.71,71.99,80.93,63.45,63.1,84.88,Eighty Four Point Eighty Eight,2019-2020
5530,BS BIO,CSM,1,2019-2020,1905.0,1920-11580,NONE,IPI,12/9/2018,93.41,94.82,59.25,75.28,79.78,90.6,Ninety Point Sixty,2019-2020
5531,BS BIO,CSM,1,2019-2020,1979.0,1920-01669,CULIANAN NATIONAL HIGH SCHOOL,ZAM,11/11/2018,66.01,30.03,80.93,44.18,33.69,60.09,Sixty Point Zero Nine,2019-2020
5532,BS BIO,CSM,1,2019-2020,2475.0,1920-04124,PILAR COLLEGE,ZAM,11/18/2018,74.8,71.99,29.96,63.45,79.78,71.42,Seventy One Point Forty Two,2019-2020
5533,BS BIO,CSM,1,2019-2020,2489.0,1920-02967,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,86.35,94.82,89.19,34.54,53.29,85.57,Eighty Five Point Fifty Seven,2019-2020
5534,BS BIO,CSM,1,2019-2020,2559.0,1920-05812,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,84.91,42.05,36.55,70.61,83.75,75.16,Seventy Five Point Sixteen,2019-2020
5535,BS BIO,CSM,1,2019-2020,2824.0,1920-07297,WESTERN MINDANAO STATE UNIVERSITY,ZAM,12/16/2018,95.51,90.94,96.28,98.29,87.72,97.64,Ninety Seven Point Sixty Four,2019-2020
5536,BS BIO,CSM,1,2019-2020,2902.0,1920-14908,TUNGAWAN - ESU,TUN,12/16/2018,68.5,94.82,89.19,70.61,63.1,82.12,Eighty Two Point Twelve,2019-2020
5537,BS BIO,CSM,1,2019-2020,2954.0,1920-00109,ATENEO DE ZAMBOANGA UNIVERSITY,ZAM,11/11/2018,89.71,61.11,85.06,79.96,79.78,87.64,Eighty Seven Point Sixty Four,2019-2020
5538,BS BIO,CSM,1,2019-2020,3095.0,1920-06216,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,94.81,92.88,91.97,92.22,79.78,95.1,Ninety Five Point Ten,2019-2020
5539,BS BIO,CSM,1,2019-2020,3140.0,1920-05784,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,90.77,87.4,51.68,44.18,63.1,82.81,Eighty Two Point Eighty One,2019-2020
5540,BS BIO,CSM,1,2019-2020,3193.0,1920-04796,UNIVERSITY OF SAN AGUSTIN,ZAM,11/25/2018,94.11,82.26,89.19,93.38,87.72,94.48,Ninety Four Point Forty Eight,2019-2020
5541,BS BIO,CSM,1,2019-2020,3678.0,1920-07041,UNIVERSIDAD DE ZAMBOANGA,ZAM,12/16/2018,82.02,71.99,66.81,18.16,72.9,74.25,Seventy Four Point Twenty Five,2019-2020
5542,BS BIO,CSM,1,2019-2020,3857.0,1920-04094,PILAR COLLEGE,ZAM,11/18/2018,78.85,92.88,72.66,44.18,83.75,82.12,Eighty Two Point Twelve,2019-2020
5543,BS BIO,CSM,1,2019-2020,4567.0,1920-03190,MARIA CLARA LOBREGAT NATIONAL HIGH SCHOOL,ZAM,11/18/2018,90.77,90.94,89.19,93.38,97.87,94.79,Ninety Four Point Seventy Nine,2019-2020
5544,BS BIO,CSM,1,2019-2020,4570.0,1920-04089,PILAR COLLEGE,ZAM,11/18/2018,82.02,87.4,76.79,75.28,95.65,87.64,Eighty Seven Point Sixty Four,2019-2020
5545,BS BIO,CSM,1,2019-2020,4651.0,1920-13125,NONE,PAG,12/1/2018,90.77,87.4,66.81,94.54,4.24,85.57,Eighty Five Point Fifty Seven,2019-2020
5546,BS BIO,CSM,1,2019-2020,4817.0,1920-10475,ALICIA NATIONAL HIGH SCHOOL,CIA,12/9/2018,70.75,71.99,59.25,70.61,43.49,70.3,Seventy Point Thirty,2019-2020
5547,BS BIO,CSM,1,2019-2020,4968.0,1920-05837,UNIVERSIDAD DE ZAMBOANGA,ZAM,11/25/2018,76.83,90.94,72.66,53.82,63.1,78.81,Seventy Eight Point Eighty One,2019-2020
5548,BS BIO,CSM,1,2019-2020,5024.0,1920-07330,NOTRE DAME OF BONGAO,ZAM,12/16/2018,86.35,82.26,59.25,63.45,43.49,79.72,Seventy Nine Point Seventy Two,2019-2020
5549,BS BIO,CSM,1,2019-2020,5279.0,1920-00384,BALIWASAN SENIOR HIGH SCHOOL - WEST,ZAM,11/11/2018,94.11,96.76,85.06,94.54,91.68,96.17,Ninety Six Point Seventeen,2019-2020
5550,BS BIO,CSM,1,2019-2020,5302.0,1920-07842,UNIVERSIDAD DE ZAMBOANGA,ZAM,12/16/2018,78.85,92.88,91.97,84.63,91.68,90.13,Ninety Point Thirteen,2019-2020
5551,BS BIO,CSM,1,2019-2020,5316.0,1920-03939,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,94.11,87.4,98.86,75.28,72.9,94.48,Ninety Four Point Forty Eight,2019-2020
5552,BS BIO,CSM,1,2019-2020,5552.0,1920-02954,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,84.91,94.82,59.25,89.31,72.9,87.64,Eighty Seven Point Sixty Four,2019-2020
5553,BS BIO,CSM,1,2019-2020,5625.0,1920-00971,ATENEO DE ZAMBOANGA UNIVERSITY,ZAM,11/11/2018,82.02,77.12,76.79,70.61,79.78,82.81,Eighty Two Point Eighty One,2019-2020
5554,BS BIO,CSM,1,2019-2020,5689.0,1920-00552,SAINT JOSEPH SCHOOL,ZAM,11/11/2018,94.11,92.88,93.41,75.28,72.9,93.53,Ninety Three Point Fifty Three,2019-2020
5555,BS BIO,CSM,1,2019-2020,5798.0,1920-00152,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,74.8,61.11,36.55,70.61,79.78,71.42,Seventy One Point Forty Two,2019-2020
5556,BS BIO,CSM,1,2019-2020,6093.0,1920-02586,SOUTHERN CITY COLLEGES,ZAM,11/18/2018,84.91,94.82,76.79,94.54,79.78,91.08,Ninety One Point Zero Eight,2019-2020
5557,BS BIO,CSM,1,2019-2020,6127.0,1920-00153,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,72.78,71.99,80.93,44.18,43.49,72.43,Seventy Two Point Forty Three,2019-2020
5558,BS BIO,CSM,1,2019-2020,6215.0,1920-09248,DIPLAHAN NATIONAL HIGH SCHOOL,PLA,12/1/2018,82.02,98.7,94.84,94.54,87.72,94.16,Ninety Four Point Sixteen,2019-2020
5559,BS BIO,CSM,1,2019-2020,6243.0,1920-11475,NONE,IPI,12/8/2018,87.6,92.88,51.68,24.91,91.68,84.19,Eighty Four Point Nineteen,2019-2020
5560,BS BIO,CSM,1,2019-2020,6387.0,1920-01101,LUPON VOCATIONAL HIGH SCHOOL,ZAM,11/11/2018,82.02,87.4,89.19,97.95,79.78,92.03,Ninety Two Point Zero Three,2019-2020
5561,BS BIO,CSM,1,2019-2020,6527.0,1920-08183,ATENEO DE ZAMBOANGA UNIVERSITY,ZAM,12/16/2018,82.02,71.99,80.93,44.18,72.9,79.72,Seventy Nine Point Seventy Two,2019-2020
5562,BS BIO,CSM,1,2019-2020,6604.0,1920-00190,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,70.75,92.88,89.19,63.45,72.9,82.12,Eighty Two Point Twelve,2019-2020
5563,BS BIO,CSM,1,2019-2020,6626.0,1920-01869,AMA COMPUTER COLLEGE,ZAM,11/11/2018,92.71,96.76,66.81,70.61,33.69,88.22,Eighty Eight Point Twenty Two,2019-2020
5564,BS BIO,CSM,1,2019-2020,6740.0,1920-02997,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,68.5,87.4,29.96,84.63,91.68,77.9,Seventy Seven Point Ninety,2019-2020
5565,BS BIO,CSM,1,2019-2020,6862.0,1920-03924,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,80.58,90.94,80.93,89.31,99.28,91.56,Ninety One Point Fifty Six,2019-2020
5566,BS BIO,CSM,1,2019-2020,6973.0,1920-11133,NONE,IPI,12/9/2018,61.05,66.85,72.66,63.45,33.69,64.72,Sixty Four Point Seventy Two,2019-2020
5567,BS BIO,CSM,1,2019-2020,7031.0,1920-05406,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,92.71,87.4,76.79,75.28,87.72,91.08,Ninety One Point Zero Eight,2019-2020
5568,BS BIO,CSM,1,2019-2020,7066.0,1920-05232,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,90.77,66.85,89.19,95.71,63.1,91.08,Ninety One Point Zero Eight,2019-2020
5569,BS BIO,CSM,1,2019-2020,7209.0,1920-00856,AYALA NATIONAL HIGH SCHOOL,ZAM,11/11/2018,76.83,92.88,29.96,75.28,43.49,75.16,Seventy Five Point Sixteen,2019-2020
5570,BS BIO,CSM,1,2019-2020,5629.0,1819-05256,"BRENT HOSPITAL AND COLLEGES, INC.",ZAM,3/4/2018,91.83,96.76,97.72,75.28,98.34,96.17,Ninety Six Point Seventeen,2018-2019
5571,BS BIO,CSM,1,2019-2020,7323.0,1920-06911,BASILAN NATIONAL HIGH SCHOOL,ZAM,11/25/2018,94.81,87.4,94.84,93.38,95.65,96.35,Ninety Six Point Thirty Five,2019-2020
5572,BS BIO,CSM,1,2019-2020,7535.0,1920-16803,PHILIPPINE  INTERNATIONAL SCHOOL-DOHA QATAR,ZAM,5/4/2019,72.78,66.85,80.93,70.61,53.29,75.16,Seventy Five Point Sixteen,2019-2020
5573,BS BIO,CSM,1,2019-2020,5969.0,1819-01649,FERNDALE INTERNATIONAL SCHOOL,ZAM,2/18/2018,94.81,71.99,97.72,79.96,91.68,94.79,Ninety Four Point Seventy Nine,2018-2019
5574,BS BIO,CSM,1,2019-2020,7968.0,1920-08150,COMPUTER TECHNOLOGY INSTITUTE,ZAM,12/16/2018,83.47,66.85,24.36,70.61,53.29,72.43,Seventy Two Point Forty Three,2019-2020
5575,BS BIO,CSM,1,2019-2020,8308.0,1920-03909,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,66.01,61.11,91.97,63.45,43.49,72.43,Seventy Two Point Forty Three,2019-2020
5576,BS BIO,CSM,1,2019-2020,8386.0,1920-00070,AMA COMPUTER COLLEGE,ZAM,11/11/2018,74.8,77.12,66.81,89.31,72.9,80.63,Eighty Point Sixty Three,2019-2020
5577,BS BIO,CSM,1,2019-2020,8399.0,1920-04673,"MINDANAO AUTONOMOUS COLLEGE FOUNDATION, INC.",ZAM,11/25/2018,61.05,48.4,36.55,63.45,91.68,64.72,Sixty Four Point Seventy Two,2019-2020
5578,BS BIO,CSM,1,2019-2020,8447.0,1920-01062,REGIONAL SCIENCE HIGH SCHOOL,ZAM,11/11/2018,99.89,96.76,99.43,99.47,95.65,99.87,Ninety Nine Point Eighty Seven,2019-2020
5579,BS BIO,CSM,1,2019-2020,8469.0,1920-15801,UNIVERSITY OF MINDANAO,ZAM,4/7/2019,74.8,30.03,72.66,63.45,72.9,69.19,Sixty Nine Point Nineteen,2019-2020
5580,BS BIO,CSM,1,2019-2020,8470.0,1920-06937,UNIVERSIDAD DE ZAMBOANGA,ZAM,12/16/2018,58.56,71.99,93.41,79.96,79.78,78.81,Seventy Eight Point Eighty One,2019-2020
5581,BS BIO,CSM,1,2019-2020,8485.0,1920-02554,SOUTHERN CITY COLLEGES,ZAM,11/18/2018,63.53,92.88,72.66,93.38,72.9,82.12,Eighty Two Point Twelve,2019-2020
5582,BS BIO,CSM,1,2019-2020,8638.0,1920-00089,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,74.8,66.85,85.06,44.18,53.29,74.25,Seventy Four Point Twenty Five,2019-2020
5583,BS BIO,CSM,1,2019-2020,8681.0,1920-06328,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,88.66,94.82,93.41,53.82,79.78,90.6,Ninety Point Sixty,2019-2020
5584,BS BIO,CSM,1,2019-2020,8839.0,1920-04013,SOUTHERN CITY COLLEGES,ZAM,11/18/2018,61.05,71.99,85.06,63.45,53.29,71.42,Seventy One Point Forty Two,2019-2020
5585,BS BIO,CSM,1,2019-2020,8863.0,1920-03901,MONTESSORI DE ZAMBOANGA,ZAM,11/18/2018,70.75,54.75,44.12,18.16,63.1,60.09,Sixty Point Zero Nine,2019-2020
5586,BS BIO,CSM,1,2019-2020,8954.0,1920-05816,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,72.78,66.85,59.25,53.82,53.29,69.19,Sixty Nine Point Nineteen,2019-2020
5587,BS BIO,CSM,1,2019-2020,8985.0,1920-02428,SANGALI NATIONAL HIGH SCHOOL,ZAM,11/18/2018,52.9,77.12,85.06,79.96,72.9,74.25,Seventy Four Point Twenty Five,2019-2020
5588,BS BIO,CSM,1,2019-2020,9025.0,1920-00980,ATENEO DE ZAMBOANGA UNIVERSITY,ZAM,11/11/2018,96.52,77.12,85.06,24.91,83.75,90.6,Ninety Point Sixty,2019-2020
5589,BS BIO,CSM,1,2019-2020,9030.0,1920-07831,PHILIPPINE  INTERNATIONAL SCHOOL-DOHA QATAR,ZAM,12/16/2018,94.81,77.12,85.06,79.96,87.72,92.9,Ninety Two Point Ninety,2019-2020
5590,BS BIO,CSM,1,2019-2020,9079.0,1920-05923,UNIVERSIDAD DE ZAMBOANGA,ZAM,11/25/2018,94.81,61.11,72.66,70.61,87.72,89.17,Eighty Nine Point Seventeen,2019-2020
5591,BS BIO,CSM,1,2019-2020,9387.0,1920-02833,PILAR COLLEGE,ZAM,11/18/2018,92.71,94.82,97.72,75.28,33.69,92.9,Ninety Two Point Ninety,2019-2020
5592,BS BIO,CSM,1,2019-2020,9401.0,1920-07960,MSU - TAWI-TAWI COLLEGE OF TECHNOLOGY & OCEANOGRAPHY,ZAM,12/16/2018,86.35,92.88,85.06,84.63,72.9,89.65,Eighty Nine Point Sixty Five,2019-2020
5593,BS BIO,CSM,1,2019-2020,9579.0,1920-07003,CENTRO ESCOLAR UNIVERSITY,ZAM,12/16/2018,90.77,71.99,89.19,97.62,87.72,93.85,Ninety Three Point Eighty Five,2019-2020
5594,BS BIO,CSM,1,2019-2020,9628.0,1920-00142,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,78.85,77.12,59.25,44.18,53.29,73.34,Seventy Three Point Thirty Four,2019-2020
5595,BS BIO,CSM,1,2019-2020,9788.0,1920-03720,UNIVERSIDAD DE ZAMBOANGA,ZAM,11/18/2018,96.08,66.85,85.06,93.38,97.87,95.1,Ninety Five Point Ten,2019-2020
5596,BS BIO,CSM,1,2019-2020,9976.0,1920-00741,AYALA NATIONAL HIGH SCHOOL,ZAM,11/11/2018,84.91,71.99,91.97,44.18,63.1,82.81,Eighty Two Point Eighty One,2019-2020
5597,BS BIO,CSM,1,2019-2020,10048.0,1920-03764,ZAMBOANGA CHONG HUA HIGH SCHOOL,ZAM,11/18/2018,74.8,71.99,66.81,63.45,63.1,74.25,Seventy Four Point Twenty Five,2019-2020
5598,BS BIO,CSM,1,2019-2020,10134.0,1920-05698,LAMITAN NATIONAL HIGH SCHOOL,ZAM,11/25/2018,83.47,82.26,97.72,75.28,79.78,89.65,Eighty Nine Point Sixty Five,2019-2020
5599,BS BIO,CSM,1,2019-2020,10259.0,1920-05476,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,98.65,94.82,94.84,95.71,79.78,98.05,Ninety Eight Point Zero Five,2019-2020
5600,BS BIO,CSM,1,2019-2020,10427.0,1920-05216,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,83.47,25.06,80.93,93.38,43.49,78.81,Seventy Eight Point Eighty One,2019-2020
5601,BS BIO,CSM,1,2019-2020,10436.0,1920-14924,TUNGAWAN - ESU,TUN,12/16/2018,80.58,98.7,85.06,70.61,63.1,86.95,Eighty Six Point Ninety Five,2019-2020
5602,BS BIO,CSM,1,2019-2020,10437.0,1920-03780,ZAMBOANGA CHONG HUA HIGH SCHOOL,ZAM,11/18/2018,96.95,87.4,99.14,95.71,87.72,97.92,Ninety Seven Point Ninety Two,2019-2020
5603,BS BIO,CSM,1,2019-2020,10466.0,1920-00501,BALIWASAN SENIOR HIGH SCHOOL - WEST,ZAM,11/11/2018,78.85,96.76,89.19,84.63,79.78,89.17,Eighty Nine Point Seventeen,2019-2020
5604,BS BIO,CSM,1,2019-2020,10637.0,1920-03222,SOUTHERN CITY COLLEGES,ZAM,11/18/2018,90.77,82.26,85.06,84.63,72.9,90.13,Ninety Point Thirteen,2019-2020
5605,BS BIO,CSM,1,2019-2020,10716.0,1920-03933,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,68.5,66.85,80.93,89.31,97.87,83.5,Eighty Three Point Fifty,2019-2020
5606,BS BIO,CSM,1,2019-2020,10829.0,1920-03890,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,74.8,82.26,51.68,70.61,63.1,75.16,Seventy Five Point Sixteen,2019-2020
5607,BS BIO,CSM,1,2019-2020,10934.0,1920-00139,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,83.47,87.4,85.06,34.54,53.29,81.43,Eighty One Point Forty Three,2019-2020
5608,BS BIO,CSM,1,2019-2020,11072.0,1920-05713,UNIVERSIDAD DE ZAMBOANGA,ZAM,11/25/2018,88.66,71.99,76.79,53.82,53.29,82.12,Eighty Two Point Twelve,2019-2020
5609,BS BIO,CSM,1,2019-2020,11102.0,1920-05209,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,94.11,94.82,94.84,98.97,43.49,96.72,Ninety Six Point Seventy Two,2019-2020
5610,BS BIO,CSM,1,2019-2020,11201.0,1920-00086,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,61.05,82.26,76.79,53.82,63.1,71.42,Seventy One Point Forty Two,2019-2020
5611,BS BIO,CSM,1,2019-2020,11430.0,1920-08140,UNIVERSIDAD DE ZAMBOANGA,ZAM,12/16/2018,82.02,87.4,80.93,79.96,83.75,86.95,Eighty Six Point Ninety Five,2019-2020
5612,BS BIO,CSM,1,2019-2020,11457.0,1920-05214,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,87.6,71.99,97.72,89.31,72.9,91.08,Ninety One Point Zero Eight,2019-2020
5613,BS BIO,CSM,1,2019-2020,11579.0,1920-15516,UNIVERSIDAD DE ZAMBOANGA,ZAM,4/7/2019,76.83,82.26,72.66,53.82,26.06,73.34,Seventy Three Point Thirty Four,2019-2020
5614,BS BIO,CSM,1,2019-2020,11630.0,1920-00023,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,95.51,92.88,85.06,96.87,99.28,97.46,Ninety Seven Point Forty Six,2019-2020
5615,BS BIO,CSM,1,2019-2020,11823.0,1920-04840,SIRAWAI NATIONAL HIGH SCHOOL,ZAM,11/25/2018,92.71,96.76,89.19,75.28,91.68,94.16,Ninety Four Point Sixteen,2019-2020
5616,BS BIO,CSM,1,2019-2020,9200.0,1819-04548,AMA COMPUTER COLLEGE,ZAM,3/4/2018,41.05,54.75,29.96,18.16,20.6,33.28,Thirty Three Point Twenty Eight,2018-2019
5617,BS BIO,CSM,1,2019-2020,11842.0,1920-16060,NONE,ZAM,4/7/2019,63.53,77.12,29.96,44.18,83.75,65.83,Sixty Five Point Eighty Three,2019-2020
5618,BS BIO,CSM,1,2019-2020,11897.0,1920-00158,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,90.77,48.4,59.25,70.61,26.06,76.98,Seventy Six Point Ninety Eight,2019-2020
5619,BS BIO,CSM,1,2019-2020,11908.0,1920-01701,SYSTEM TECHNOLOGY INSTITUTE,ZAM,11/11/2018,89.71,71.99,66.81,89.31,98.34,90.6,Ninety Point Sixty,2019-2020
5620,BS BIO,CSM,1,2019-2020,11955.0,1920-03785,ZAMBOANGA CHONG HUA HIGH SCHOOL,ZAM,11/18/2018,66.01,71.99,76.79,84.63,72.9,76.98,Seventy Six Point Ninety Eight,2019-2020
5621,BS BIO,CSM,1,2019-2020,11969.0,1920-15824,ZAMBOANGA CHONG HUA HIGH SCHOOL,ZAM,4/7/2019,96.08,92.88,93.41,98.29,79.78,97.27,Ninety Seven Point Twenty Seven,2019-2020
5622,BS BIO,CSM,1,2019-2020,11984.0,1920-07567,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,ZAM,12/16/2018,70.75,71.99,72.66,24.91,72.9,70.3,Seventy Point Thirty,2019-2020
5623,BS BIO,CSM,1,2019-2020,12314.0,1920-07189,MAHARDIKA INSTITUTE OF TECHNOLOGY,ZAM,12/16/2018,99.85,99.7,94.84,97.95,95.65,99.68,Ninety Nine Point Sixty Eight,2019-2020
5624,BS BIO,CSM,1,2019-2020,12856.0,1920-02716,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,92.71,90.94,91.97,70.61,83.75,92.51,Ninety Two Point Fifty One,2019-2020
5625,BS BIO,CSM,1,2019-2020,12893.0,1920-04522,CLARET HIGH SCHOOL ZAMBOANGA,ZAM,11/18/2018,82.02,82.26,80.93,79.96,63.1,84.19,Eighty Four Point Nineteen,2019-2020
5626,BS BIO,CSM,1,2019-2020,10045.0,1819-01179,FILIPINO-TURKISH TOLERANCE HIGH SCHOOL,ZAM,2/18/2018,83.47,61.11,80.93,95.71,79.78,87.64,Eighty Seven Point Sixty Four,2018-2019
5627,BS BIO,CSM,1,2019-2020,13137.0,1920-06992,AVE MARIA ACADEMY,ZAM,12/16/2018,84.91,82.26,44.12,89.31,63.1,82.81,Eighty Two Point Eighty One,2019-2020
5628,BS BIO,CSM,1,2019-2020,13149.0,1920-06485,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,90.77,92.88,91.97,79.96,53.29,91.08,Ninety One Point Zero Eight,2019-2020
5629,BS BIO,CSM,1,2019-2020,13168.0,1920-02591,SOUTHERN CITY COLLEGES,ZAM,11/18/2018,80.58,61.11,72.66,70.61,53.29,76.07,Seventy Six Point Zero Seven,2019-2020
5630,BS BIO,CSM,1,2019-2020,13295.0,1920-11017,NONE,IPI,12/9/2018,94.11,90.94,66.81,95.71,72.9,93.22,Ninety Three Point Twenty Two,2019-2020
5631,BS BIO,CSM,1,2019-2020,13304.0,1920-03390,ATENEO DE ZAMBOANGA UNIVERSITY,ZAM,11/18/2018,84.91,77.12,36.55,24.91,26.06,69.19,Sixty Nine Point Nineteen,2019-2020
5632,BS BIO,CSM,1,2019-2020,13677.0,1920-00878,REGIONAL SCIENCE HIGH SCHOOL,ZAM,11/11/2018,98.41,87.4,98.58,99.83,26.06,98.69,Ninety Eight Point Sixty Nine,2019-2020
5633,BS BIO,CSM,1,2019-2020,13811.0,1920-03251,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,ZAM,11/18/2018,88.66,87.4,89.19,95.71,83.75,93.22,Ninety Three Point Twenty Two,2019-2020
5634,BS BIO,CSM,1,2019-2020,13893.0,1920-04237,PILAR COLLEGE,ZAM,11/18/2018,91.83,77.12,80.93,44.18,63.1,85.57,Eighty Five Point Fifty Seven,2019-2020
5635,BS BIO,CSM,1,2019-2020,13971.0,1920-08522,NOTRE DAME OF JOLO COLLEGE,ZAM,12/16/2018,83.47,82.26,76.79,63.45,53.29,81.43,Eighty One Point Forty Three,2019-2020
5636,BS BIO,CSM,1,2019-2020,13984.0,1920-07941,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,ZAM,12/16/2018,80.58,82.26,89.19,75.28,83.75,86.26,Eighty Six Point Twenty Six,2019-2020
5637,BS BIO,CSM,1,2019-2020,14050.0,1920-05208,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,94.81,94.82,80.93,75.28,87.72,93.85,Ninety Three Point Eighty Five,2019-2020
5638,BS BIO,CSM,1,2019-2020,14155.0,1920-07963,MSU - TAWI-TAWI COLLEGE OF TECHNOLOGY & OCEANOGRAPHY,ZAM,12/16/2018,82.02,82.26,76.79,89.31,91.68,88.22,Eighty Eight Point Twenty Two,2019-2020
5639,BS BIO,CSM,1,2019-2020,14220.0,1920-05731,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,97.39,92.88,80.93,84.63,79.78,95.1,Ninety Five Point Ten,2019-2020
5640,BS BIO,CSM,1,2019-2020,14301.0,1920-05912,ATENEO DE ZAMBOANGA UNIVERSITY,ZAM,11/25/2018,74.8,71.99,76.79,44.18,83.75,76.98,Seventy Six Point Ninety Eight,2019-2020
5641,BS BIO,CSM,1,2019-2020,14476.0,1920-06341,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,84.91,77.12,98.86,70.61,79.78,90.13,Ninety Point Thirteen,2019-2020
5642,BS BIO,CSM,1,2019-2020,14594.0,1920-03275,MARIA CLARA LOBREGAT NATIONAL HIGH SCHOOL,ZAM,11/18/2018,88.66,92.88,89.19,89.31,83.75,92.51,Ninety Two Point Fifty One,2019-2020
5643,BS BIO,CSM,1,2019-2020,14667.0,1920-15821,SOUTHERN CITY COLLEGES,ZAM,4/7/2019,58.56,61.11,91.97,79.96,63.1,74.25,Seventy Four Point Twenty Five,2019-2020
5644,BS BIO,CSM,1,2019-2020,14772.0,1920-05569,WESTERN MINDANAO STATE UNIVERSITY,ZAM,11/25/2018,88.66,87.4,85.06,89.31,79.78,90.6,Ninety Point Sixty,2019-2020
5645,BS BIO,CSM,1,2019-2020,15051.0,1920-03854,PILAR COLLEGE,ZAM,11/18/2018,78.85,66.85,24.36,70.61,91.68,75.16,Seventy Five Point Sixteen,2019-2020
5646,BS BIO,CSM,1,2019-2020,18430.0,2122-18142,WESTERN MINDANAO STATE UNIVERSITY,ZAM,7/10/2021,93.41,92.88,76.79,6.59,72.9,85.57,Eighty Five Point Fifty Seven,2021-2022
5647,BS BIO,CSM,1,2019-2020,15098.0,1920-00154,IMMACULATE CONCEPTION ARCHDIOCESAN SCHOOL,ZAM,11/11/2018,78.85,54.75,76.79,94.54,43.49,80.63,Eighty Point Sixty Three,2019-2020
5648,BS BIO,CSM,1,2019-2020,15260.0,1920-04425,ZAMBOANGA CHONG HUA HIGH SCHOOL,ZAM,11/18/2018,72.78,92.88,76.79,63.45,53.29,78.81,Seventy Eight Point Eighty One,2019-2020
5649,BS BIO,CSM,1,2019-2020,15477.0,1920-00864,AYALA NATIONAL HIGH SCHOOL,ZAM,11/11/2018,87.6,82.26,66.81,94.54,72.9,88.7,Eighty Eight Point Seventy,2019-2020
5650,BS BIO,CSM,1,2019-2020,15562.0,1920-03053,ATENEO DE ZAMBOANGA UNIVERSITY,ZAM,11/18/2018,86.35,54.75,80.93,34.54,63.1,77.9,Seventy Seven Point Ninety,2019-2020
